player_tm_id,club_name,club_tm_id,player_name,position,market_value,shirt_number,profile_url,dob,age,height_cm,second_nationality,detailed_position,strong_foot,current_club,nationality,player_name_normalised
1004708,Chelsea,631,Josh Acheampong,Right-Back,€25.00m,34,https://www.transfermarkt.com/josh-acheampong/profil/spieler/1004708,2006-05-05,,190.0,,Defender - Right-Back,right,Chelsea FC,"England
  Ghana",josh acheampong
687626,Chelsea,631,Moisés Caicedo,Defensive Midfield,€110.00m,25,https://www.transfermarkt.com/moises-caicedo/profil/spieler/687626,2001-11-02,,178.0,,Midfield - Defensive Midfield,right,Chelsea FC,Ecuador,moises caicedo
628451,Chelsea,631,Roméo Lavia,Defensive Midfield,€25.00m,45,https://www.transfermarkt.com/romeo-lavia/profil/spieler/628451,2004-01-06,,181.0,,Midfield - Defensive Midfield,right,Chelsea FC,"Belgium
  Ghana",romeo lavia
670717,Chelsea,631,Dário Essugo,Defensive Midfield,€17.00m,14,https://www.transfermarkt.com/dario-essugo/profil/spieler/670717,2005-03-14,,178.0,,Midfield - Defensive Midfield,right,Chelsea FC,"Portugal
  Angola",dario essugo
648195,Chelsea,631,Enzo Fernández,Central Midfield,€90.00m,8,https://www.transfermarkt.com/enzo-fernandez/profil/spieler/648195,2001-01-17,,178.0,,Midfield - Central Midfield,right,Chelsea FC,Argentina,enzo fernandez
743600,Chelsea,631,Andrey Santos,Central Midfield,€45.00m,17,https://www.transfermarkt.com/andrey-santos/profil/spieler/743600,2004-05-03,,180.0,,Midfield - Central Midfield,right,Chelsea FC,Brazil,andrey santos
568177,Chelsea,631,Cole Palmer,Attacking Midfield,€110.00m,10,https://www.transfermarkt.com/cole-palmer/profil/spieler/568177,2002-05-06,,185.0,,Midfield - Attacking Midfield,left,Chelsea FC,"England
  St. Kitts & Nevis",cole palmer
811779,Chelsea,631,Alejandro Garnacho,Left Winger,€40.00m,49,https://www.transfermarkt.com/alejandro-garnacho/profil/spieler/811779,2004-07-01,,180.0,,Attack - Left Winger,right,Chelsea FC,"Argentina
  Spain",alejandro garnacho
670882,Chelsea,631,Jamie Gittens,Left Winger,€35.00m,11,https://www.transfermarkt.com/jamie-gittens/profil/spieler/670882,2004-08-08,,178.0,,Attack - Left Winger,right,Chelsea FC,"England
  Barbados",jamie gittens
537860,Chelsea,631,Mykhaylo Mudryk,Left Winger,-,-,https://www.transfermarkt.com/mykhaylo-mudryk/profil/spieler/537860,2001-01-05,,175.0,,Attack - Left Winger,right,Chelsea FC,Ukraine,mykhaylo mudryk
1056993,Chelsea,631,Estêvão,Right Winger,€80.00m,41,https://www.transfermarkt.com/estevao/profil/spieler/1056993,2007-04-24,,178.0,,Attack - Right Winger,left,Chelsea FC,Brazil,estevao
487465,Chelsea,631,Pedro Neto,Right Winger,€60.00m,7,https://www.transfermarkt.com/pedro-neto/profil/spieler/487465,2000-03-09,,174.0,,Attack - Right Winger,left,Chelsea FC,Portugal,pedro neto
626724,Chelsea,631,João Pedro,Centre-Forward,€75.00m,20,https://www.transfermarkt.com/joao-pedro/profil/spieler/626724,2001-09-26,,186.0,,Attack - Centre-Forward,right,Chelsea FC,Brazil,joao pedro
610849,Chelsea,631,Liam Delap,Centre-Forward,€32.00m,9,https://www.transfermarkt.com/liam-delap/profil/spieler/610849,2003-02-08,,186.0,,Attack - Centre-Forward,right,Chelsea FC,"England
  Ireland",liam delap
938158,Chelsea,631,Marc Guiu,Centre-Forward,€12.00m,38,https://www.transfermarkt.com/marc-guiu/profil/spieler/938158,2006-01-04,,187.0,,Attack - Centre-Forward,right,Chelsea FC,Spain,marc guiu
258919,Crystal Palace,873,Dean Henderson,Goalkeeper,€28.00m,1,https://www.transfermarkt.com/dean-henderson/profil/spieler/258919,1997-03-12,,188.0,,Goalkeeper,right,Crystal Palace,England,dean henderson
296802,Crystal Palace,873,Walter Benítez,Goalkeeper,€5.00m,44,https://www.transfermarkt.com/walter-benitez/profil/spieler/296802,1993-01-19,,191.0,,Goalkeeper,right,Crystal Palace,"Argentina
  France",walter benitez
196722,Crystal Palace,873,Remi Matthews,Goalkeeper,€300k,31,https://www.transfermarkt.com/remi-matthews/profil/spieler/196722,1994-02-10,,183.0,,Goalkeeper,right,Crystal Palace,England,remi matthews
434224,Crystal Palace,873,Maxence Lacroix,Centre-Back,€40.00m,5,https://www.transfermarkt.com/maxence-lacroix/profil/spieler/434224,2000-04-06,,190.0,,Defender - Centre-Back,right,Crystal Palace,"France
  Guadeloupe",maxence lacroix
578539,Crystal Palace,873,Chris Richards,Centre-Back,€25.00m,26,https://www.transfermarkt.com/chris-richards/profil/spieler/578539,2000-03-28,,188.0,,Defender - Centre-Back,right,Crystal Palace,United States,chris richards
1006411,Crystal Palace,873,Jaydee Canvot,Centre-Back,€20.00m,23,https://www.transfermarkt.com/jaydee-canvot/profil/spieler/1006411,2006-07-29,,188.0,,Defender - Centre-Back,right,Crystal Palace,"France
  Senegal",jaydee canvot
689637,Crystal Palace,873,Chadi Riad,Centre-Back,€12.00m,34,https://www.transfermarkt.com/chadi-riad/profil/spieler/689637,2003-06-17,,187.0,,Defender - Centre-Back,left,Crystal Palace,"Morocco
  Spain",chadi riad
730893,Crystal Palace,873,Tyrick Mitchell,Left-Back,€25.00m,3,https://www.transfermarkt.com/tyrick-mitchell/profil/spieler/730893,1999-09-01,,181.0,,Defender - Left-Back,left,Crystal Palace,"England
  Jamaica",tyrick mitchell
293194,Crystal Palace,873,Borna Sosa,Left-Back,€4.00m,24,https://www.transfermarkt.com/borna-sosa/profil/spieler/293194,1998-01-21,,187.0,,Defender - Left-Back,left,Crystal Palace,"Croatia
  Germany",borna sosa
1047257,Crystal Palace,873,Rio Cardines,Left-Back,€300k,59,https://www.transfermarkt.com/rio-cardines/profil/spieler/1047257,2006-07-01,,175.0,,Defender - Left-Back,left,Crystal Palace,"Trinidad and Tobago
  England",rio cardines
493003,Crystal Palace,873,Daniel Muñoz,Right-Back,€27.00m,2,https://www.transfermarkt.com/daniel-munoz/profil/spieler/493003,1996-05-26,,181.0,,Defender - Right-Back,right,Crystal Palace,Colombia,daniel munoz
1047261,Crystal Palace,873,Caleb Kporha,Right-Back,€1.00m,58,https://www.transfermarkt.com/caleb-kporha/profil/spieler/1047261,2006-07-15,,,,Defender - Right-Back,right,Crystal Palace,"England
  Ghana",caleb kporha
85177,Crystal Palace,873,Nathaniel Clyne,Right-Back,€500k,17,https://www.transfermarkt.com/nathaniel-clyne/profil/spieler/85177,1991-04-05,,175.0,,Defender - Right-Back,right,Crystal Palace,"England
  Grenada",nathaniel clyne
744149,Crystal Palace,873,Adam Wharton,Defensive Midfield,€60.00m,20,https://www.transfermarkt.com/adam-wharton/profil/spieler/744149,2004-02-06,,182.0,,Midfield - Defensive Midfield,left,Crystal Palace,England,adam wharton
543387,Crystal Palace,873,Cheick Doucouré,Defensive Midfield,€13.00m,28,https://www.transfermarkt.com/cheick-doucoure/profil/spieler/543387,2000-01-08,,180.0,,Midfield - Defensive Midfield,right,Crystal Palace,Mali,cheick doucoure
262980,Crystal Palace,873,Jefferson Lerma,Defensive Midfield,€8.00m,8,https://www.transfermarkt.com/jefferson-lerma/profil/spieler/262980,1994-10-25,,179.0,,Midfield - Defensive Midfield,right,Crystal Palace,Colombia,jefferson lerma
860078,Crystal Palace,873,Kaden Rodney,Defensive Midfield,€200k,42,https://www.transfermarkt.com/kaden-rodney/profil/spieler/860078,2004-10-07,,189.0,,Midfield - Defensive Midfield,right,Crystal Palace,England,kaden rodney
207014,Crystal Palace,873,Will Hughes,Central Midfield,€6.00m,19,https://www.transfermarkt.com/will-hughes/profil/spieler/207014,1995-04-17,,185.0,,Midfield - Central Midfield,left,Crystal Palace,England,will hughes
356141,Crystal Palace,873,Daichi Kamada,Attacking Midfield,€12.00m,18,https://www.transfermarkt.com/daichi-kamada/profil/spieler/356141,1996-08-05,,180.0,,Midfield - Attacking Midfield,right,Crystal Palace,Japan,daichi kamada
747009,Crystal Palace,873,Justin Devenny,Attacking Midfield,€12.00m,55,https://www.transfermarkt.com/justin-devenny/profil/spieler/747009,2003-10-11,,184.0,,Midfield - Attacking Midfield,left,Crystal Palace,"Northern Ireland
  Scotland",justin devenny
410225,Crystal Palace,873,Ismaïla Sarr,Right Winger,€35.00m,7,https://www.transfermarkt.com/ismaila-sarr/profil/spieler/410225,1998-02-25,,185.0,,Attack - Right Winger,right,Crystal Palace,Senegal,ismaila sarr
568157,Crystal Palace,873,Yéremy Pino,Right Winger,€35.00m,10,https://www.transfermarkt.com/yeremy-pino/profil/spieler/568157,2002-10-20,,172.0,,Attack - Right Winger,right,Crystal Palace,Spain,yeremy pino
470607,Crystal Palace,873,Brennan Johnson,Right Winger,€35.00m,11,https://www.transfermarkt.com/brennan-johnson/profil/spieler/470607,2001-05-23,,186.0,,Attack - Right Winger,right,Crystal Palace,"Wales
  England",brennan johnson
500689,Crystal Palace,873,Evann Guessand,Right Winger,€28.00m,29,https://www.transfermarkt.com/evann-guessand/profil/spieler/500689,2001-07-01,,188.0,,Attack - Right Winger,right,Crystal Palace,"Cote d'Ivoire
  France",evann guessand
429983,Crystal Palace,873,Jørgen Strand Larsen,Centre-Forward,€45.00m,22,https://www.transfermarkt.com/jorgen-strand-larsen/profil/spieler/429983,2000-02-06,,193.0,,Attack - Centre-Forward,right,Crystal Palace,Norway,jorgen strand larsen
420002,Crystal Palace,873,Jean-Philippe Mateta,Centre-Forward,€35.00m,14,https://www.transfermarkt.com/jean-philippe-mateta/profil/spieler/420002,1997-06-28,,192.0,,Attack - Centre-Forward,right,Crystal Palace,"France
  DR Congo",jean-philippe mateta
1124005,Crystal Palace,873,Christantus Uche,Centre-Forward,€15.00m,12,https://www.transfermarkt.com/christantus-uche/profil/spieler/1124005,2003-05-19,,190.0,,Attack - Centre-Forward,both,Crystal Palace,Nigeria,christantus uche
340324,Crystal Palace,873,Eddie Nketiah,Centre-Forward,€14.00m,9,https://www.transfermarkt.com/eddie-nketiah/profil/spieler/340324,1999-05-30,,175.0,,Attack - Centre-Forward,right,Crystal Palace,"England
  Ghana",eddie nketiah
130164,Everton,29,Jordan Pickford,Goalkeeper,€15.00m,1,https://www.transfermarkt.com/jordan-pickford/profil/spieler/130164,1994-03-07,,185.0,,Goalkeeper,left,Everton FC,England,jordan pickford
357658,Everton,29,Mark Travers,Goalkeeper,€4.00m,12,https://www.transfermarkt.com/mark-travers/profil/spieler/357658,1999-05-18,,191.0,,Goalkeeper,right,Everton FC,Ireland,mark travers
215810,Everton,29,Tom King,Goalkeeper,€150k,31,https://www.transfermarkt.com/tom-king/profil/spieler/215810,1995-03-09,,194.0,,Goalkeeper,right,Everton FC,"Wales
  England",tom king
661053,Everton,29,Jarrad Branthwaite,Centre-Back,€45.00m,32,https://www.transfermarkt.com/jarrad-branthwaite/profil/spieler/661053,2002-06-27,,195.0,,Defender - Centre-Back,left,Everton FC,England,jarrad branthwaite
173504,Everton,29,James Tarkowski,Centre-Back,€7.00m,6,https://www.transfermarkt.com/james-tarkowski/profil/spieler/173504,1992-11-19,,185.0,,Defender - Centre-Back,right,Everton FC,"England
  Poland",james tarkowski
118534,Everton,29,Michael Keane,Centre-Back,€4.00m,5,https://www.transfermarkt.com/michael-keane/profil/spieler/118534,1993-01-11,,188.0,,Defender - Centre-Back,right,Everton FC,"England
  Ireland",michael keane
404842,Everton,29,Vitaliy Mykolenko,Left-Back,€25.00m,16,https://www.transfermarkt.com/vitaliy-mykolenko/profil/spieler/404842,1999-05-29,,180.0,,Defender - Left-Back,left,Everton FC,Ukraine,vitaliy mykolenko
938146,Everton,29,Adam Aznou,Left-Back,€7.00m,39,https://www.transfermarkt.com/adam-aznou/profil/spieler/938146,2006-06-02,,178.0,,Defender - Left-Back,left,Everton FC,"Morocco
  Spain",adam aznou
711544,Everton,29,Jake O'Brien,Right-Back,€18.00m,15,https://www.transfermarkt.com/jake-obrien/profil/spieler/711544,2001-05-15,,197.0,,Defender - Right-Back,right,Everton FC,Ireland,jake o'brien
424015,Everton,29,Nathan Patterson,Right-Back,€10.00m,2,https://www.transfermarkt.com/nathan-patterson/profil/spieler/424015,2001-10-16,33.0,189.0,,Defender - Right-Back,right,Everton FC,Scotland,nathan patterson
68390,Everton,29,Séamus Coleman,Right-Back,€300k,23,https://www.transfermarkt.com/seamus-coleman/profil/spieler/68390,1988-10-11,,177.0,,Defender - Right-Back,right,Everton FC,Ireland,seamus coleman
505219,Everton,29,James Garner,Defensive Midfield,€35.00m,37,https://www.transfermarkt.com/james-garner/profil/spieler/505219,2001-03-13,,182.0,,Midfield - Defensive Midfield,right,Everton FC,England,james garner
126665,Everton,29,Idrissa Gueye,Defensive Midfield,€1.00m,27,https://www.transfermarkt.com/idrissa-gueye/profil/spieler/126665,1989-09-26,,174.0,,Midfield - Defensive Midfield,right,Everton FC,Senegal,idrissa gueye
475188,Everton,29,Kiernan Dewsbury-Hall,Central Midfield,€32.00m,22,https://www.transfermarkt.com/kiernan-dewsbury-hall/profil/spieler/475188,1998-09-06,,176.0,,Midfield - Central Midfield,left,Everton FC,"England
  Ireland",kiernan dewsbury-hall
748319,Everton,29,Carlos Alcaraz,Central Midfield,€15.00m,24,https://www.transfermarkt.com/carlos-alcaraz/profil/spieler/748319,2002-11-30,,176.0,,Midfield - Central Midfield,right,Everton FC,Argentina,carlos alcaraz
696589,Everton,29,Tim Iroegbunam,Central Midfield,€15.00m,42,https://www.transfermarkt.com/tim-iroegbunam/profil/spieler/696589,2003-06-30,,183.0,,Midfield - Central Midfield,right,Everton FC,"England
  Nigeria",tim iroegbunam
1107733,Everton,29,Harrison Armstrong,Central Midfield,€12.00m,45,https://www.transfermarkt.com/harrison-armstrong/profil/spieler/1107733,2007-01-19,,185.0,,Midfield - Central Midfield,right,Everton FC,England,harrison armstrong
608832,Everton,29,Merlin Röhl,Attacking Midfield,€16.00m,34,https://www.transfermarkt.com/merlin-rohl/profil/spieler/608832,2002-07-05,,192.0,,Midfield - Attacking Midfield,right,Everton FC,Germany,merlin rohl
203460,Everton,29,Jack Grealish,Left Winger,€25.00m,18,https://www.transfermarkt.com/jack-grealish/profil/spieler/203460,1995-09-10,,180.0,,Attack - Left Winger,right,Everton FC,"England
  Ireland",jack grealish
936874,Everton,29,Tyrique George,Left Winger,€22.00m,19,https://www.transfermarkt.com/tyrique-george/profil/spieler/936874,2006-02-04,,181.0,,Attack - Left Winger,right,Everton FC,"England
  Nigeria",tyrique george
584769,Everton,29,Dwight McNeil,Left Winger,€20.00m,7,https://www.transfermarkt.com/dwight-mcneil/profil/spieler/584769,1999-11-22,,183.0,,Attack - Left Winger,left,Everton FC,"England
  Jamaica",dwight mcneil
623570,Everton,29,Iliman Ndiaye,Right Winger,€50.00m,10,https://www.transfermarkt.com/iliman-ndiaye/profil/spieler/623570,2000-03-06,,180.0,,Attack - Right Winger,right,Everton FC,"Senegal
  France",iliman ndiaye
866655,Everton,29,Tyler Dibling,Right Winger,€22.00m,20,https://www.transfermarkt.com/tyler-dibling/profil/spieler/866655,2006-02-17,,178.0,,Attack - Right Winger,left,Everton FC,England,tyler dibling
937941,Everton,29,Thierno Barry,Centre-Forward,€30.00m,11,https://www.transfermarkt.com/thierno-barry/profil/spieler/937941,2002-10-21,,195.0,,Attack - Centre-Forward,right,Everton FC,"France
  Guinea",thierno barry
595809,Everton,29,Beto,Centre-Forward,€20.00m,9,https://www.transfermarkt.com/beto/profil/spieler/595809,1998-01-31,,194.0,,Attack - Centre-Forward,right,Everton FC,"Guinea-Bissau
  Portugal",beto
72476,Fulham,931,Bernd Leno,Goalkeeper,€8.00m,1,https://www.transfermarkt.com/bernd-leno/profil/spieler/72476,1992-03-04,,190.0,,Goalkeeper,right,Fulham FC,Germany,bernd leno
127181,Fulham,931,Benjamin Lecomte,Goalkeeper,€1.20m,23,https://www.transfermarkt.com/benjamin-lecomte/profil/spieler/127181,1991-04-26,,186.0,,Goalkeeper,left,Fulham FC,France,benjamin lecomte
461883,Fulham,931,Calvin Bassey,Centre-Back,€28.00m,3,https://www.transfermarkt.com/calvin-bassey/profil/spieler/461883,1999-12-31,,185.0,,Defender - Centre-Back,left,Fulham FC,"Nigeria
  England",calvin bassey
260827,Fulham,931,Joachim Andersen,Centre-Back,€25.00m,5,https://www.transfermarkt.com/joachim-andersen/profil/spieler/260827,1996-05-31,,192.0,,Defender - Centre-Back,right,Fulham FC,Denmark,joachim andersen
272622,Fulham,931,Issa Diop,Centre-Back,€10.00m,31,https://www.transfermarkt.com/issa-diop/profil/spieler/272622,1997-01-09,,194.0,,Defender - Centre-Back,right,Fulham FC,"Morocco
  France",issa diop
494880,Fulham,931,Jorge Cuenca,Centre-Back,€8.00m,15,https://www.transfermarkt.com/jorge-cuenca/profil/spieler/494880,1999-11-17,,190.0,,Defender - Centre-Back,left,Fulham FC,Spain,jorge cuenca
349701,Fulham,931,Antonee Robinson,Left-Back,€25.00m,33,https://www.transfermarkt.com/antonee-robinson/profil/spieler/349701,1997-08-08,,183.0,,Defender - Left-Back,left,Fulham FC,"United States
  England",antonee robinson
392775,Fulham,931,Ryan Sessegnon,Left-Back,€20.00m,30,https://www.transfermarkt.com/ryan-sessegnon/profil/spieler/392775,2000-05-18,,178.0,,Defender - Left-Back,left,Fulham FC,England,ryan sessegnon
206746,Fulham,931,Kenny Tete,Right-Back,€11.00m,2,https://www.transfermarkt.com/kenny-tete/profil/spieler/206746,1995-10-09,,180.0,,Defender - Right-Back,right,Fulham FC,"Netherlands
  Mozambique",kenny tete
262226,Fulham,931,Timothy Castagne,Right-Back,€10.00m,21,https://www.transfermarkt.com/timothy-castagne/profil/spieler/262226,1995-12-05,,185.0,,Defender - Right-Back,right,Fulham FC,Belgium,timothy castagne
333014,Fulham,931,Sander Berge,Defensive Midfield,€25.00m,16,https://www.transfermarkt.com/sander-berge/profil/spieler/333014,1998-02-14,,195.0,,Midfield - Defensive Midfield,right,Fulham FC,Norway,sander berge
245056,Fulham,931,Saša Lukić,Central Midfield,€12.00m,20,https://www.transfermarkt.com/sasa-lukic/profil/spieler/245056,1996-08-13,,182.0,,Midfield - Central Midfield,right,Fulham FC,Serbia,sasa lukic
226973,Fulham,931,Harrison Reed,Central Midfield,€3.00m,6,https://www.transfermarkt.com/harrison-reed/profil/spieler/226973,1995-01-27,,181.0,,Midfield - Central Midfield,right,Fulham FC,England,harrison reed
123275,Fulham,931,Tom Cairney,Central Midfield,€750k,10,https://www.transfermarkt.com/tom-cairney/profil/spieler/123275,1991-01-20,,185.0,,Midfield - Central Midfield,left,Fulham FC,"Scotland
  England",tom cairney
392765,Fulham,931,Emile Smith Rowe,Attacking Midfield,€22.00m,32,https://www.transfermarkt.com/emile-smith-rowe/profil/spieler/392765,2000-07-28,,182.0,,Midfield - Attacking Midfield,right,Fulham FC,England,emile smith rowe
1011131,Fulham,931,Josh King,Attacking Midfield,€20.00m,24,https://www.transfermarkt.com/josh-king/profil/spieler/1011131,2007-01-03,,173.0,,Midfield - Attacking Midfield,right,Fulham FC,England,josh king
900195,Fulham,931,Kevin,Left Winger,€30.00m,22,https://www.transfermarkt.com/kevin/profil/spieler/900195,2003-01-04,,176.0,,Attack - Left Winger,right,Fulham FC,Brazil,kevin
242631,Fulham,931,Alex Iwobi,Left Winger,€25.00m,17,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,1996-05-03,,183.0,,Attack - Left Winger,right,Fulham FC,"Nigeria
  England",alex iwobi
661207,Fulham,931,Oscar Bobb,Right Winger,€30.00m,14,https://www.transfermarkt.com/oscar-bobb/profil/spieler/661207,2003-07-12,,175.0,,Attack - Right Winger,left,Fulham FC,"Norway
  The Gambia",oscar bobb
279455,Fulham,931,Harry Wilson,Right Winger,€25.00m,8,https://www.transfermarkt.com/harry-wilson/profil/spieler/279455,1997-03-22,,173.0,,Attack - Right Winger,left,Fulham FC,"Wales
  England",harry wilson
